,NIGH01_UD1 200.0(Hz) unit:(gal)
19780,-1.0084986130396523
19781,-0.6470560471216835
19782,0.03696685632069929
19783,0.9319902022679649
19784,1.7421365340550743
19785,2.1901250441869102
19786,2.1758199294408165
19787,1.804363783200582
19788,1.304161604245504
19789,0.8614183028539024
19790,0.4646897872289024
19791,-0.10036224524180071
19792,-1.0356783310572304
19793,-2.261388246218363
19794,-3.386723939577738
19795,-3.9877771774927773
19796,-3.9098143021265663
19797,-3.324258271853129
19798,-2.5515436569849648
19799,-1.8415331284205116
19800,-1.2633680740992226
19801,-0.7414698044459023
19802,-0.15877479712168352
19803,0.5502820571263634
19804,1.3218045790990196
19805,1.9230962355931602
19806,2.0451665480931602
19807,1.5020490248998009
19808,0.3891110976537071
19809,-0.9078859726587929
19810,-1.862037126223246
19811,-2.073991243044535
19812,-1.5122770706812538
19813,-0.5528807083765663
19814,0.22436385949452742
19815,0.3540635665257774
19816,-0.2586721817652382
19817,-1.299130860964457
19818,-2.2632955948511757
19819,-2.7959227005640663
19820,-2.8943895737330116
19821,-2.8514742294947304
19822,-3.000009004275004
19823,-3.4389376084009804
19824,-3.9286493698755898
19825,-4.063355867067973
19826,-3.601539079348246
19827,-2.683389131228129
19828,-1.7375826279322304
19829,-1.1348604599634804
19830,-0.8764147202173866
19831,-0.6036638657251991
19832,0.08512740929921492
19833,1.328718717892965
19834,2.9473424514134727
19835,4.481089170773824
19836,5.121481474240621
19837,4.158747251828512
19838,1.9958139022191368
19839,-0.008571092287699145
19840,-0.9562849442164101
19841,-1.020657960573832
19842,-0.8468508164087929
19843,-0.8633016983668007
19844,-1.0633348862330116
19845,-1.1644243637720741
19846,-0.8945345322291054
19847,-0.2167105118433632
19848,0.6394506057103477
19849,1.3435006697972618
19850,1.5745282729466759
19851,0.985872801144918
19852,-0.45918220678965227
19853,-2.076852265993754
19854,-3.0028700272242226
19855,-3.0627130905787148
19856,-2.7327417771021523
19857,-2.5248407761255898
19858,-2.606379930178324
19859,-2.81785720984141
19860,-2.8815149704615273
19861,-2.589452211062113
19862,-1.898515168825785
19863,-0.9534239212671913
19864,-0.03384346167246477
19865,0.5676866134007774
19866,0.6721139510472618
19867,0.29040580590566023
19868,-0.38670295874277727
19869,-1.0850309769312538
19870,-1.5833258072535195
19871,-1.8050550858179726
19872,-1.8174528519312538
19873,-1.7387747208277382
19874,-1.6167044083277382
19875,-1.375424806276957
19876,-0.8845209519068398
19877,-0.10536903540293352
19878,0.8344770034154259
19879,1.7342687209447227
19880,2.480757292111715
19881,3.0994535048802696
19882,3.645908888181051
19883,4.071009214719137
19884,4.211437757809957
19885,3.9250970443089805
19886,3.232729490598043
19887,2.333653028806051
19888,1.4858365615208946
19889,0.8733392318089805
19890,0.5536199172337852
19891,0.4646897872289024
19892,0.41486030419667586
19893,-0.048625413576761645
19894,-1.6267179886500038
19895,-4.582393113772074
19896,-8.12338585058848
19897,-10.979163591066996
19898,-12.37295860449473
19899,-12.196767274538676
19900,-10.639655534426371
19901,-7.943856660525004
19902,-4.431712571779887
19903,-0.5376219193140663
19904,3.286612089474996
19905,6.66095023949941
19906,9.275686796506246
19907,10.860693510373434
19908,11.179697569211324
19909,10.12612586816152
19910,7.986080702145895
19911,5.442869718869527
19912,3.1006455977757774
19913,1.2388349135716759
19914,0.002157743771871168
19915,-0.5659937302271523
19916,-0.6542086044947304
19917,-0.6396650711695351
19918,-0.8561491409937538
19919,-1.3794779221216835
19920,-2.006995622316996
19921,-2.4297117630640663
19922,-2.4068235794703163
19923,-1.8632292191187538
19924,-1.01732010046641
19925,-0.29705757300058977
19926,0.13376479943593367
19927,0.6220460494359337
19928,1.5065789779027305
19929,2.4724126418431602
19930,2.81263595422109
19931,2.278101499875387
19932,1.3663888533910118
19933,0.8382917006810509
19934,1.0821939071019493
19935,1.8658757766087852
19936,2.5894761641820274
19937,2.7568460067113243
19938,2.2664189894994102
19939,1.3377786238988243
19940,0.23199325402577742
19941,-0.9462713638941445
19942,-2.2365927139918007
19943,-3.6692499558130898
19944,-5.113828126589457
19945,-6.264436189333598
19946,-6.76225418249766
19947,-6.35336631933848
19948,-5.080449525515238
19949,-3.439176026980082
19950,-2.084958497683207
19951,-1.2276052872339882
19952,-0.6127237717310585
19953,-0.06030792395273821
19954,0.3726602156956993
19955,0.6797433455785118
19956,1.145613249142965
19957,2.2075296004613243
19958,3.8662076552708946
19959,5.423557813962301
19960,6.109249647458395
19961,5.746138151486715
19962,4.71235519250234
19963,3.468287046750387
19964,2.185356672604879
19965,0.7562757094701134
19966,-0.9076475540796913
19967,-2.6399969498316445
19968,-4.079568330446879
19969,-4.922378007570902
19970,-5.109536592165629
19971,-4.797685090700785
19972,-4.178273622194926
19973,-3.3457159439722695
19974,-2.3357748428980507
19975,-1.2352346817652382
19976,-0.19620651404062883
19977,0.6103635390599571
19978,1.006615217526754
19979,0.8821607192357384
19980,0.31639343102773054
19981,-0.4379629532496132
19982,-1.1186479965845741
19983,-1.6083597580591835
19984,-1.965033952395121
19985,-2.288806382815043
19986,-2.4993299881617226
19987,-2.324092332522074
19988,-1.6984819809595741
19989,-1.0444998184839882
19990,-0.9090780655543007
19991,-1.4634012619654335
19992,-2.464759294191996
19993,-3.544795457522074
19994,-4.430997316042582
19995,-4.956710282961527
19996,-4.9631475845972695
19997,-4.277694169680277
19998,-2.9108404556910195
19999,-1.234757844607035
20000,0.2086282332738243
20001,1.136791761716207
20002,1.731884535153707
20003,2.323162611325582
20004,2.8782010634740196
20005,2.9947877486546837
20006,2.328169401486715
20007,0.8869290908177696
20008,-0.9248136917750038
20009,-2.4008631149927773
20010,-2.699124757448832
20011,-1.2073397080103554
20012,1.7676473220189415
20013,4.793417509396871
20014,6.303083952267965
20015,5.714666899045309
20016,3.625166471799215
20017,1.255047376950582
20018,-0.4520296494166054
20019,-1.4104723374048866
20020,-2.1908163468043007
20021,-3.439176026980082
20022,-5.345570985476176
20023,-7.324683610598246
20024,-8.25761551062266
20025,-7.191407624880473
20026,-3.857600633303324
20027,0.9350896437962852
20028,5.128157194455465
20029,6.409895475705465
20030,3.97230392297109
20031,-0.7855772415796913
20032,-5.241143647829691
20033,-7.217872087160746
20034,-6.152856294314066
20035,-3.2710909287134804
20036,-0.6477713028589882
20037,0.41748290856679304
20038,0.29207473595937117
20039,0.1952767928441368
20040,0.7157445510228477
20041,1.290571745236715
20042,0.8688092788060509
20043,-1.0597586075464882
20044,-3.85545486609141
20045,-6.027924958864848
20046,-6.22509712378184
20047,-4.0705084244410195
20048,-0.3864645401636757
20049,3.0832410415013634
20050,4.438650663693746
20051,2.7828336318333946
20052,-1.0177969376246132
20053,-4.791247789065043
20054,-6.440865937868754
20055,-5.1615118424097695
20056,-1.7616629044214882
20057,1.9343019088109337
20058,4.336130674680074
20059,5.187523420651754
20060,5.186569746335348
20061,4.7032952864964805
20062,3.654015119870504
20063,2.1677136977513634
20064,0.5285859664281212
20065,-1.213538591066996
20066,-3.1478285233179726
20067,-5.066859666506449
20068,-6.3211798111597695
20069,-6.29996055761973
20070,-4.966008607546488
20071,-2.7468084732691445
20072,-0.08414978186289446
20073,2.594721372922262
20074,4.622948225339254
20075,5.247843321164449
20076,4.148495252927145
20077,1.6772866805394493
20078,-1.2223600784937538
20079,-3.320920411745707
20080,-3.7784456650416054
20081,-2.5472521225611366
20082,-0.21241897741953508
20083,2.1135926802953087
20084,3.2842279036839805
20085,3.1039834578831993
20086,2.357494886716207
20087,1.5947938521703087
20088,0.42892700036366804
20089,-1.6503214279810585
20090,-4.2633890549341835
20091,-6.318318788210551
20092,-6.946551744143168
20093,-6.105649415651957
20094,-4.396188203493754
20095,-2.3288607041041054
20096,-0.14089340368906633
20097,1.5127778609593712
20098,1.8532395919164024
20099,1.163494642575582
20100,0.4170060714085899
20101,0.21506553490956648
20102,0.9508252700169884
20103,2.733480985959371
20104,4.562628324826559
20105,5.009186323483785
20106,3.9224744399388634
20107,2.4759889205296837
20108,1.7268777449925743
20109,1.66059738000234
20110,1.4009595473607384
20111,0.09394889672597273
20112,-2.2868990341822304
20113,-4.773843232790629
20114,-5.920398179690043
20115,-4.613149110476176
20116,-0.8246778885523476
20117,4.102718885739645
20118,8.07381873925527
20119,9.464752729733785
20120,7.9779744704564415
20121,4.566919859250387
20122,0.7362485488255821
20123,-2.2034525314966835
20124,-3.609645311037699
20125,-3.6094068924585976
20126,-2.8850912491480507
20127,-2.248990480105082
20128,-2.150285188357035
20129,-2.463567201296488
20130,-2.7010321060816445
20131,-2.3212313095728554
20132,-1.0208963791529335
20133,0.9424806197484337
20134,2.772343214352926
20135,3.7508130629857384
20136,3.873598631223043
20137,3.8211465438206993
20138,4.38882118066152
20139,5.89038139184316
20140,7.899773176511129
20141,9.549629743893941
20142,10.181438978513082
20143,9.77970367272695
20144,8.787405546506246
20145,7.441055830319723
20146,5.336058195432027
20147,1.925957258542379
20148,-2.3951410690943398
20149,-5.990254823366801
20150,-7.144439164797465
20151,-5.549895707766215
20152,-2.5691866318384804
20153,-0.21146530310312883
20154,0.18907790978749617
20155,-1.2013792435328163
20156,-2.852189485232035
20157,-2.991187516848246
20158,-0.9720205704371132
20159,2.209436949094137
20160,4.7223687728246055
20161,5.336773451169332
20162,4.252207334836324
20163,2.7747274001439415
20164,2.2685647567113243
20165,3.1952977736790977
20166,4.902374800046285
20167,6.241095121701559
20168,6.400358732541402
20169,5.2199483474095665
20170,2.902519758542379
20171,-0.2643942276636757
20172,-3.7588953415552773
20173,-6.626594010988871
20174,-7.777678910891215
20175,-6.67070144812266
20176,-3.780829850832621
20177,-0.44606918493906633
20178,1.8990159591039024
20179,2.5856614669164024
20180,1.9958139022191368
20181,1.1105657180150352
20182,0.7345796187718712
20183,0.9784818251927696
20184,1.4140725692113243
20185,1.7290235122044884
20186,2.078545149167379
20187,2.645742948849996
20188,3.1724095900853477
20189,3.351461942990621
20190,3.339541014035543
20191,3.4592271407445274
20192,3.6931157668431602
20193,3.695976789792379
20194,3.1638265212376915
20195,2.1309972365697227
20196,0.840914305051168
20197,-0.5874514023462929
20198,-1.853930894533793
20199,-2.1026014725367226
20200,-0.715482179323832
20201,1.773846205075582
20202,4.148972090085348
20203,5.6014180739720665
20204,6.094467695554098
20205,5.874645765622457
20206,4.832279737790426
20207,2.5196195205052696
20208,-1.068103257815043
20209,-4.845845643679301
20210,-6.965625230471293
20211,-6.061303559939066
20212,-2.414691392580668
20213,2.1228910048802696
20214,5.433094557126363
20215,6.383907850583395
20216,4.9986959060033165
20217,1.7736077864964805
20218,-2.706277314821879
20219,-7.314193193117777
20220,-10.328757707277934
20221,-10.739552919069926
20222,-9.168136064211527
20223,-6.786334458986918
20224,-4.274356309572855
20225,-2.308833543459574
20226,-1.4886736313501991
20227,-1.3692259232203163
20228,-0.5674242417017616
20229,2.1054864486058555
20230,6.692183073361715
20231,11.837256010373434
20232,15.33700233300527
20233,15.452396925290426
20234,12.40278488000234
20235,8.374702986081441
20236,5.522501524289449
20237,4.294169004758199
20238,3.7157655318578087
20239,2.605450208981832
20240,0.4234433730443321
20241,-2.7251123825709023
20242,-6.552445832888285
20243,-10.30539268652598
20244,-12.20797294775645
20245,-10.623681489626566
20246,-6.009805146853129
20247,-0.9109854141871132
20248,1.9559979995091759
20249,1.55378585656484
20250,-1.026618425051371
20251,-3.8530706803003945
20252,-5.733954850832621
20253,-6.3462137619654335
20254,-5.531060640017191
20255,-3.1728624741236366
20256,0.3693223555882774
20257,4.0776849349339805
20258,6.6580892165501915
20259,7.177841718991598
20260,5.522501524289449
20261,2.485048826535543
20262,-0.5388140122095741
20263,-2.1195291916529335
20264,-1.4300226608912148
20265,1.3251424392064415
20266,4.856598432858785
20267,6.96755653222402
20268,5.6455255111058555
20269,1.426231916745504
20270,-2.2187113205591835
20271,-2.252328340212504
20272,0.945580061276754
20273,4.287970121701559
20274,4.943859632809957
20275,2.631199415524801
20276,-0.5137800614039101
20277,-2.0041345993677773
20278,-0.9376882950464882
20279,1.7113805373509727
20280,4.205477293332418
20281,5.2962422927220665
20282,4.72451454003652
20283,2.8042913039525352
20284,-0.5686163345972695
20285,-5.833136979738871
20286,-11.969315950075785
20287,-16.201722566286723
20288,-16.485679093996684
20289,-13.184297029177348
20290,-8.029448930422465
20291,-2.5904058853785195
20292,1.784813459714254
20293,4.078400190671285
20294,4.742157514890035
20295,5.4128289779027305
20296,7.038605268796285
20297,9.164345320065816
20298,10.812294538815816
20299,11.504423673947652
20300,11.558306272824606
20301,11.637699659665426
20302,12.041342314084371
20303,12.31576209863027
20304,11.523258741696676
20305,8.829367216428121
20306,3.6530614455540977
20307,-4.281508866945902
20308,-14.190423432985941
20309,-23.96033996740977
20310,-30.91071838537852
20311,-32.90008300940195
20312,-30.202376786867777
20313,-25.77470535437266
20314,-21.69464821020762
20315,-16.76605934302012
20316,-9.55914253393809
20317,-1.9996046463648476
20318,2.424013670285543
20319,2.916109617551168
20320,2.035391386349996
20321,2.8369546492894493
20322,6.331932600339254
20323,11.360180433591207
20324,16.12879043420156
20325,19.669306333859762
20326,22.27832084496816
20327,24.567854460080465
20328,25.624048765500387
20329,23.186934049924215
20330,16.653549726804098
20331,8.331310804684957
20332,1.205456312497457
20333,-3.2460569779078163
20334,-5.257594529787699
20335,-5.728471223513285
20336,-5.4345011154810585
20337,-5.207765046755473
20338,-6.822097245852152
20339,-11.893975679079691
20340,-17.501819078127543
20341,-17.589080278078715
20342,-11.311995927492777
20343,-3.786313478151957
20344,1.0244966109593712
20345,3.2477498610814415
20346,4.61317306359609
20347,5.801451261838277
20348,6.1071038802464805
20349,4.730236585934957
20350,1.4493585189183555
20351,-3.885495607058207
20352,-9.347665254275004
20353,-10.093915406862894
20354,-5.553948823610941
20355,-1.6758322159449257
20356,-2.165067140261332
20357,-5.055892411867777
20358,-7.323491517702738
20359,-7.983434144655863
20360,-7.806050721804301
20361,-7.716166917483012
20362,-7.149684373537699
20363,-4.094827119509379
20364,1.954805906613668
20365,7.83587699731191
20366,9.676230009396871
20367,7.075083311398824
20368,1.7304540236790977
20369,-5.14482254187266
20370,-10.147559587160746
20371,-8.260953370730082
20372,0.3681302626927696
20373,10.0162149031957
20374,15.914452131589254
20375,17.327559049924215
20376,15.773308332761129
20377,12.758982237180074
20378,9.374868925412496
20379,6.898653562863668
20380,4.957449491818746
20381,-1.0170816818873085
20382,-14.571416322390238
20383,-30.02594703833262
20384,-36.90646881262461
20385,-31.83697456518809
20386,-20.808923188845316
20387,-11.671531144777934
20388,-7.282245103518168
20389,-5.675065461794535
20390,-5.39206260840098
20391,-7.359254304567973
20392,-10.113942567507426
20393,-8.872020188967387
20394,-2.1445631424585976
20395,6.343138273557027
20396,12.815725859006246
20397,16.59442191918691
20398,19.611609037717184
20399,24.218094404538473
20400,29.547226484616598
20401,31.34680991967519
20402,27.163040693600973
20403,19.160282667477926
20404,11.130583341916402
20405,4.996073301633199
20406,0.47518020470937117
20407,-3.2901644150416054
20408,-6.595361177126566
20409,-9.333121720949809
20410,-11.408317033449809
20411,-12.716758195559184
20412,-12.971627656618754
20413,-11.453854982058207
20414,-7.8911661545435585
20415,-4.169928971926371
20416,-3.0307650009791054
20417,-4.901874009768168
20418,-7.928597871462504
20419,-10.241973344484965
20420,-11.090266648928324
20421,-10.634648744265238
