,NIG019_EW 100.0(Hz) unit:(gal)
23089,-0.845813743246838
23090,-2.25605963863258
23091,-2.7350425640476193
23092,-3.044271461142346
23093,-3.1599044720066036
23094,-2.7219295421970333
23095,-2.4923324505222286
23096,-2.780342094076916
23097,-2.9582023540866818
23098,-2.6020049969089474
23099,-1.4487743297946896
23100,0.004625328408435436
23101,1.2792110522853886
23102,2.612924583779529
23103,4.044151314126209
23104,4.772996910439685
23105,4.130697258340076
23106,2.920484550820545
23107,2.0793438037502323
23108,1.5293121417629276
23109,0.6977081378566776
23110,0.021553047524646374
23111,0.19536019168968544
23112,0.4621505817043339
23113,0.332927711831287
23114,0.09999276004906044
23115,0.04396439396019325
23116,0.7668495257961307
23117,1.9217491229640995
23118,2.4765491565334354
23119,2.2891521533596073
23120,1.8123149951564823
23121,1.1428356250392948
23122,-0.3360748211276974
23123,-2.1790504375827755
23124,-2.607727042807385
23125,-1.6407012859714474
23126,-0.6331443706882443
23127,-0.13914107478980675
23128,-0.5585193554294552
23129,-1.2258529583347286
23130,-1.3140678326023068
23131,-0.9645461956394161
23132,-0.2607345501316036
23133,0.43115616642113075
23134,0.6824493487941776
23135,0.645732887612537
23136,0.7027149280178104
23137,0.8743763049709354
23138,0.7890224536525761
23139,1.1135101398098026
23140,1.898622520791248
23141,2.292013176308826
23142,2.3511409839260136
23143,2.0581245502101932
23144,1.0388851245510136
23145,0.25830269657249794
23146,0.2959728320705448
23147,0.5005359729396854
23148,0.5782604297267948
23149,0.7623195727932011
23150,0.20799637638206825
23151,-1.5086173931491818
23152,-2.9791831890476193
23153,-3.491067878378674
23154,-3.379964820517346
23155,-2.37050055660133
23156,-0.6221771160495724
23157,0.7918834766017948
23158,1.7131328662502323
23159,2.567148216592029
23160,3.5789966662990604
23161,4.724597938882068
23162,5.559062965737537
23163,5.643224724160389
23164,5.163526543008045
23165,4.38771248661156
23166,3.6688804706203495
23167,3.1262397845851932
23168,2.3079872211086307
23169,0.9790420611965214
23170,-0.3351211468112911
23171,-1.1672019878757443
23172,-2.2188663402927364
23173,-3.887796394003674
23174,-5.602502814902111
23175,-6.6117286602390255
23176,-6.68873786128883
23177,-6.513977042807385
23178,-6.221914283407971
23179,-5.249404899252697
23180,-3.3873557964694943
23181,-0.8017063061130489
23182,1.0260105212795292
23183,1.7260074695217167
23184,2.62222290836449
23185,3.6164283832180057
23186,4.859542854653553
23187,5.139684685097889
23188,5.337810524331287
23189,6.785249718056873
23190,6.909704216347889
23191,3.8422107776271854
23192,-0.8188724438083614
23193,-2.8978824535739864
23194,1.803255089150623
23195,0.9523391803371464
23196,-10.764026633871838
23197,-14.04204367793922
23198,6.554698952065662
23199,13.361787803994373
23200,-16.265773765219492
23201,-26.22785567439918
23202,-6.851816169394299
23203,9.030199058877185
23204,14.273023613320545
23205,-6.395244590414807
23206,-31.482124320639414
23207,-16.064310065878672
23208,15.994644173012928
23209,16.032314308510976
23210,4.57844734989281
23211,-3.839159003866955
23212,-12.372159949911877
23213,-15.067005149496838
23214,-16.554737083090586
23215,-9.825134269369885
23216,1.735067375527576
23217,9.652948387490467
23218,9.521818168984607
23219,6.830787666665271
23220,-0.8391380230319943
23221,-15.847587577475354
23222,-15.74316023982887
23223,19.425487526284414
23224,69.69151497684594
23225,31.046962746010976
23226,-52.9333591381443
23227,-61.036968223227305
23228,44.45419312320824
23229,121.36421204410668
23230,56.689119346963125
23231,-37.0797157207859
23232,-73.62022399104957
23233,-54.8111438671482
23234,21.772480018960195
23235,53.83000374637719
23236,-22.810840598715586
23237,-55.50541876949195
23238,39.393520363198476
23239,70.95537186466332
23240,0.21991730533714637
23241,-27.00605391658668
23242,23.063039787636953
23243,60.70432663761254
23244,18.096780784951406
23245,-66.42665862239723
23246,-99.49674605525855
23247,-84.53860282100563
23248,-45.21598815120582
23249,11.509275444375232
23250,70.31879425846215
23251,35.490846641885
23252,-43.85938643611793
23253,-36.670112601889414
23254,24.912929542885976
23255,67.95964241825219
23256,84.68279839359398
23257,52.32295990787621
23258,-21.633768073691172
23259,-58.96844863094215
23260,-46.60429953731422
23261,-22.876644126547617
23262,1.5293121417629276
23263,24.764394768105703
23264,16.964054115639883
23265,-5.673789970053479
23266,-21.665954581869883
23267,-13.033771506918713
23268,22.06001282535668
23269,28.374767311440664
23270,-9.051942817343518
23271,-57.15551375545387
23272,-67.88220404781227
23273,-28.70121001399879
23274,22.317028053628164
23275,33.57324601017113
23276,0.7627964099514042
23277,-34.09090041316871
23278,-29.541158668173594
23279,9.478425987588123
23280,35.27126313053246
23281,32.389736183510976
23282,11.341428764687732
23283,-12.777948371542736
23284,-18.16334723628883
23285,7.07325936161156
23286,32.314872749673086
23287,24.053668983803945
23288,-5.545282355917736
23289,-13.789558402670666
23290,-12.393617622031018
23291,-17.84029006160621
23292,-11.772298804892346
23293,24.998521812783437
23294,86.82761193119164
23295,38.33398819767113
23296,-79.07595633663063
23297,-111.65466307796363
23298,-56.096220008505625
23299,5.1947593768703495
23300,71.2722301562893
23301,59.08999443851586
23302,-66.69917105831031
23303,-138.51251601375466
23304,0.4650116046535526
23305,153.33185196720237
23306,89.53461647831078
23307,-20.911121360434336
23308,-42.6193714062107
23309,25.982475288735586
23310,125.67839623294945
23311,105.73706627689477
23312,-28.41010092891578
23313,-67.81759261287574
23314,16.347742088662343
23315,103.55076790653344
23316,88.99865151249047
23317,-25.242471686972422
23318,-109.02872084773902
23319,-91.31898879207496
23320,-15.980148307455822
23321,16.517496116982656
23322,-19.6846961895359
23323,-69.09599303401832
23324,-77.25753783382301
23325,-39.6584510723484
23326,-14.112853995932385
23327,-12.748146049155041
23328,0.27022362552757606
23329,20.110464104043203
23330,22.225713737832265
23331,12.284612663613514
23332,6.004667290078357
23333,-6.028556815756604
23334,-13.373279563559338
23335,12.368297584878162
23336,28.87187004886742
23337,-0.9809970775974239
23338,-10.689401618613049
23339,32.194948204385
23340,60.01768112980004
23341,34.96704102359887
23342,-5.708837501181408
23343,-26.614332191122813
23344,-20.290279380453867
23345,0.18463135563011512
23346,5.787467964516834
23347,-2.8492450634372677
23348,-5.83114623226051
23349,4.611587532387928
23350,22.489166267739492
23351,29.284095772134023
23352,16.965723045693593
23353,8.456087120400623
23354,1.8652439197170292
23355,-17.633342734946055
23356,-20.29671668208961
23357,11.886215217934803
23358,16.919946678506093
23359,-19.383335105551524
23360,-39.64772223628883
23361,-30.65433501399879
23362,-14.370584479941174
23363,-0.7878780285251583
23364,2.1527767261135136
23365,7.538890846596912
23366,19.8811054309475
23367,8.984661110268787
23368,-18.059396735800547
23369,-20.22185324825172
23370,1.6599655231105839
23371,19.905185707436758
23372,9.72352028690453
23373,-18.65806578792457
23374,-22.659206382406992
23375,16.796922691689687
23376,58.208799370156484
23377,38.06552887760277
23378,-11.81569098628883
23379,-21.672630302084727
23380,22.201156624184804
23381,67.53716469608422
23382,44.48018074833031
23383,-2.5922298351657833
23384,1.7789363940822636
23385,26.064491279946523
23386,23.244953163491445
23387,12.213087089883045
23388,0.7389545520412479
23389,-6.512069694174572
23390,4.125690468178943
23391,10.825967796670154
23392,-8.51073264278297
23393,-25.041007987631602
23394,-21.031761161459727
23395,-21.838569633139414
23396,-31.45852088130836
23397,-19.227886191977305
23398,18.17831993900414
23399,24.929142006264883
23400,-11.699104301108166
23401,-40.71273802913551
23402,-28.551006309164805
23403,7.857656486855701
23404,20.253992088662343
23405,-10.302686683310315
23406,-42.15302466548805
23407,-37.251615516318125
23408,-11.075401298178479
23409,8.957004555093006
23410,16.37301445804711
23411,27.85668373905297
23412,58.88590813480492
23413,80.02052307926293
23414,48.210000999795156
23415,10.10808945499535
23416,16.16725922428246
23417,35.471773155556875
23418,22.033786781655508
23419,-7.265233985556408
23420,-16.179227821005625
23421,4.47926522098656
23422,42.476987846718984
23423,52.14700699649926
23424,14.467811592446521
23425,-17.88606642879371
23426,-19.386434547079844
23427,-22.41005896724586
23428,-44.09255980647926
23429,-63.79380225337867
23430,-67.01412200130348
23431,-56.113147727621836
23432,-37.85362242854957
23433,-23.811483375204844
23434,-22.578620902670664
23435,-32.940769187582774
23436,-49.247884742392344
23437,-73.60782622493629
23438,-113.68527411617164
23439,-163.72909545101052
23440,-178.63717078365212
23441,-138.9149665752781
23442,-70.29428481258277
23443,-9.453916541708752
23444,18.392181404458242
23445,25.851345070229726
23446,39.03875351749535
23447,53.85289192997094
23448,49.433803566323476
23449,26.172733314858633
23450,-0.48317908443336144
23451,-22.342586509360117
23452,-41.26420020259742
23453,-63.13385962642555
23454,-75.44817923702125
23455,-59.587383262289805
23456,-26.523494712485117
23457,-3.8622856060398068
23458,-0.010395042074963001
23459,-7.298135749472424
23460,-15.241050712240979
23461,-13.348484031332776
23462,3.0878543933498417
23463,41.21551514469262
23464,98.67963791690941
23465,161.18631363712424
23466,220.14317513309592
23467,260.3424549182522
23468,262.4460220416653
23469,229.16755677066917
23470,191.01915360294456
23471,169.37742234073752
23472,142.72150994144553
23473,100.18262863956566
23474,62.57352829776879
23475,41.53928757511254
23476,27.886962898598867
23477,11.852598198281482
23478,-12.162590018881604
23479,-47.20249175228004
23480,-84.95583533443336
23481,-112.38565444148902
23482,-124.49159621394996
23483,-126.4654636303318
23484,-123.1085300365818
23485,-93.64619254268531
23486,-37.281894675864024
23487,14.988756187783435
23488,53.179597862588125
23489,74.1559028705227
23490,53.3593654712307
23491,-1.7892360607517208
23492,-67.26660727657203
23493,-120.85261344112281
23494,-119.68436240352516
23495,-75.17971991695289
23496,-34.05418395198707
23497,-8.242273322714611
23498,7.362461098061756
23499,0.6719589313137089
23500,-39.3988132397068
23501,-96.33197783626441
23502,-133.47735404170876
23503,-123.80137442745094
23504,-90.17648696102027
23505,-61.33975981868629
23506,-39.73593711055641
23507,-28.66163252986793
23508,-17.863655082358164
23509,4.334068306313709
23510,33.28642845951195
23511,61.72952652774926
23512,86.05465889774437
23513,110.41436196170922
23514,137.7714634021389
23515,171.5119838794338
23516,204.56871987186545
23517,215.7138347705471
23518,188.0491733630764
23519,125.02083779178734
23520,43.34459305606957
23521,-41.92438124812965
23522,-120.4377651134861
23523,-172.3181247631443
23524,-180.6179523388279
23525,-134.04073714412576
23526,-58.220291129721446
23527,5.085325249062732
23528,46.22373581730004
23529,67.89050103031273
23530,79.00199890934105
23531,90.77630043827172
23532,112.32504845462914
23533,150.2679348071682
23534,180.22761345707053
23535,157.39903450809592
23536,95.57042122684594
23537,44.51951981388207
23538,24.494981773720937
23539,19.617891319619375
23540,7.536745079384998
23541,-13.913059226645276
23542,-35.887622825278086
23543,-53.876066199911875
23544,-67.18745230831031
23545,-76.42545699275855
23546,-83.12644957698707
23547,-89.61119650997047
23548,-94.69046591915016
23549,-96.29001616634254
23550,-96.65861128963355
23551,-97.50332831539039
23552,-89.91041182674293
23553,-68.48587989009742
23554,-41.67714118160133
23555,-21.488094321860117
23556,-12.54191397823219
23557,-14.966154090536877
23558,-20.533704749716563
23559,-18.47472190059547
23560,-5.756521217001721
23561,16.990041740761953
23562,36.462163933144765
23563,35.1701736529934
23564,15.443181999551014
23565,-8.2558631817234
23566,-27.153635017050547
23567,-44.39225196040992
23568,-62.65797614253883
23569,-75.6544113079441
23570,-76.82266234554176
23571,-71.53143881954078
23572,-70.14336585201148
23573,-74.8151779095066
23574,-78.76362799800758
23575,-73.5937595287693
23576,-57.039165488852305
23577,-37.91584967769508
23578,-21.781826011313242
23579,-2.5245189587009396
23580,15.9445762714016
23581,25.696849830971914
23582,29.037570961343008
23583,32.49583245121117
23584,39.3966198047268
23585,51.90215111576195
23586,70.27707100711937
23587,88.3024692615139
23588,100.53358078800316
23589,108.62932205997582
23590,113.4012699206936
23591,106.46305085025902
23592,78.33442688785668
23593,45.319652565346914
23594,21.910285957680898
23595,10.68339348636742
23596,14.662599571572498
23597,32.291984566079336
23598,49.5894908984768
23599,50.751781471596914
23600,38.551187523232656
23601,26.595926292763906
23602,15.402174003945545
23603,-0.361347190512463
23604,-19.511365882529063
23605,-37.31455802120094
23606,-49.05095099605445
23607,-53.97644042171363
23608,-56.38542174495582
23609,-61.31973265804176
23610,-71.86427115596656
23611,-82.83343314327125
23612,-83.6197376171482
23613,-73.61235617793922
23614,-61.200046531332774
23615,-49.97553824581031
23616,-40.41376113094215
23617,-32.37380980647926
23618,-22.934579841269297
23619,-9.678268424643322
23620,7.370328911172107
23621,19.831752785073476
23622,18.38717461429711
23623,8.183813103066639
23624,3.90086174808617
23625,11.301851280556873
23626,23.106193550454336
23627,34.05985833011742
23628,47.683572777138906
23629,65.74068070255395
23630,77.52737999759789
23631,68.06263924442406
23632,44.95940209232445
23633,32.98745156131859
23634,34.71384049259301
23635,32.667255409585195
23636,18.8437461932766
23637,4.1800499042140995
23638,-1.4106273571384396
23639,-2.0238399425876583
23640,-6.029987327231213
23641,-13.821983329428479
23642,-22.118234626425547
23643,-29.315853110922617
23644,-36.10911368526344
23645,-43.85890959895973
23646,-49.21188353694801
23647,-46.825075141562266
23648,-36.50345801509742
23649,-22.828483573569102
23650,-14.495754233969494
23651,-17.37155913509254
23652,-23.29649924434547
23653,-21.59705161250953
23654,-12.225294105185315
23655,-0.5356311718357052
23656,10.895824440346912
23657,21.06652260624047
23658,31.304216392861562
23659,45.23978234134789
23660,59.226846702920156
23661,63.44041825138207
23662,54.330205925332265
23663,39.20660019718285
23664,27.109956749306875
23665,18.96700859867211
23666,14.979934700356678
23667,18.05148125492211
23668,26.82838440738793
23669,33.9959621509182
23670,34.1022968371975
23671,27.533149727212148
23672,19.965982445107656
23673,13.703680046426014
23674,6.218528755532459
23675,-3.62172125972633
23676,-15.953445426596447
23677,-28.398179999960703
23678,-36.98172568477516
23679,-42.056465140951914
23680,-48.72336386836891
23681,-57.30834006465797
23682,-63.85483740962867
23683,-66.2843227306736
23684,-62.276029578818125
23685,-51.86214446224098
23686,-37.553691856039805
23687,-19.64082717098121
23688,1.8621444781887089
23689,17.32668877445336
23690,18.78724099002953
23691,9.676074989663318
23692,-2.3993492046726193
23693,-11.080884925497815
23694,-11.744880668295666
23695,-3.69491576351051
23696,9.773111351357654
23697,24.491882332192617
23698,38.0080700000393
23699,46.23184204898949
23700,41.49947167240258
23701,27.570819862710195
23702,17.7908897479641
23703,14.45994377933617
23704,12.605285652505115
23705,12.618637092934803
23706,15.754318245278553
23707,19.912099846230703
23708,24.953460701333242
23709,33.27999115787621
23710,43.24898720584984
23711,46.29216194950219
23712,34.087038048135
23713,13.469076164590076
23714,-1.682901374472424
23715,-6.071472159994885
23716,-2.23007201351051
23717,2.127981193886951
23718,1.683330543862537
23719,-1.7534732738864864
23720,-6.898784629477307
23721,-14.588737479819104
23722,-24.495267860068125
23723,-33.342266074789805
23724,-36.427640906943125
23725,-31.76822661556129
23726,-24.498367301596446
23727,-19.649410239828867
23728,-13.341093055380627
23729,-2.9102802196872677
23730,8.178329475747303
23731,14.789199837075428
23732,16.689634331093984
23733,15.330648430215076
23734,10.17842293583031
23735,2.6970863422023807
23736,-5.88765143550758
23737,-14.31670188106422
23738,-21.329307548178477
23739,-26.28579138912086
23740,-29.576683036459727
23741,-32.458686820639414
23742,-34.64927672542457
23743,-32.96008109249
23744,-26.53326987422828
23745,-19.853258124960703
23746,-15.355968467367932
23747,-12.15448378719215
23748,-7.894659034384533
23749,-2.4601459423435177
23750,1.1397361835109745
23751,2.227163322793201
23752,3.500795372353748
23753,5.658960350381092
23754,6.090021141396717
23755,4.763937004433826
23756,1.8194675525295292
23757,-2.7638912121189083
23758,-5.67402838863258
23759,-6.106996528281018
23760,-6.615781776083752
23761,-8.456134788168713
23762,-11.517190925253674
23763,-13.860130302084729
23764,-14.718914024008557
23765,-16.061687461508555
23766,-20.264291755331797
23767,-24.639749519003672
23768,-24.99046324886207
23769,-19.597434989584727
23770,-9.647750846518322
23771,-0.3491878429782833
23772,4.884576805459217
23773,10.151720054970935
23774,17.95110703312035
23775,24.200296409951406
23776,25.385713585244375
23777,20.871973045693593
23778,15.085315712319568
23779,13.155555733071521
23780,16.390895851479726
23781,19.411659248696523
23782,17.02771187626
23783,12.23978997074242
23784,11.654233940468982
23785,15.492773064004139
23786,19.1336631854641
23787,23.53129387699242
23788,30.487871178017812
23789,36.83028221927758
23790,40.21844864688988
23791,41.350221641885
23792,41.9753551562893
23793,43.055629738198476
23794,43.50934029422875
23795,42.52204895816918
23796,41.78247452579613
23797,42.47007370792504
23798,42.94023514591332
23799,41.40863419376488
23800,36.315536506997304
23801,27.59919167362328
23802,20.189857490884023
23803,18.539524086343008
23804,18.77651215396996
23805,13.57660294376488
23806,2.0600318988430057
23807,-10.277414313925549
23808,-19.21811103023414
23809,-24.252557746542735
23810,-27.487182609213633
23811,-31.87527655757789
23812,-39.947891227377696
23813,-49.89256858028297
23814,-57.4048995891941
23815,-60.03966330684547
23816,-60.402059547079844
23817,-62.10079192317848
23818,-66.00441931880836
23819,-70.69220542110328
23820,-73.58446120418434
23821,-73.72965811885719
23822,-73.65789412654762
23823,-72.27840422786598
23824,-62.92047499812965
23825,-44.70815657771949
23826,-28.04055213130836
23827,-20.685338966025157
23828,-18.443250648154063
23829,-15.396261207236096
23830,-11.24348639644508
23831,-7.45167731441383
23832,-3.185892097128674
23833,3.15318108402367
23834,11.799430855141834
23835,22.686576851235586
23836,34.74030495487328
23837,44.291591652260976
23838,48.362588890420156
23839,48.97484780155297
23840,51.392650612221914
23841,55.843925484048086
23842,55.782890327798086
23843,49.19443131290551
23844,43.33100319706078
23845,43.38393212162133
23846,46.12288475834008
23847,46.241378792153554
23848,40.32144547306176
23849,28.961277016030508
23850,15.983676918374256
23851,4.793024071084217
23852,-3.1928062359226193
23853,-7.99026488460426
23854,-11.032247535361096
23855,-13.075256339682385
23856,-14.282131187094494
23857,-14.819765082968518
23858,-14.839553825033947
23859,-17.035627357138438
23860,-24.066352836264414
23861,-33.618354789389414
23862,-41.18552207149391
23863,-42.6339149395359
23864,-35.99967955745582
23865,-25.28967856563453
23866,-13.374471656454846
23867,0.2809524615871464
23868,13.377046593056873
23869,23.59066010318871
23870,32.12461472355004
23871,40.9537315448391
23872,48.838472374306875
23873,52.53014565311547
23874,52.29244232975121
23875,52.48293877445336
23876,54.9767971118557
23877,56.875324257241445
23878,55.13629914127465
23879,50.07729531131859
23880,44.59772110782738
23881,40.30499459110375
23882,35.114860542641836
23883,29.002285011635976
23884,22.508001335488515
23885,15.103673942910389
23886,6.56352043949242
23887,-4.321718207968518
23888,-16.992235175741953
23889,-29.95576857723121
23890,-43.23425292171363
23891,-55.89261054195289
23892,-65.60745238460426
23893,-72.01304434932594
23894,-75.09770392574195
23895,-72.64366149104957
23896,-63.805007926596446
23897,-52.24385260738258
23898,-41.25919341243629
23899,-30.879640571249766
23900,-19.034051887167735
23901,-6.307744971884533
23902,4.381752022134021
23903,11.270618446694568
23904,13.434028633462146
23905,11.495447166787342
23906,8.521890648232654
23907,6.878948219643787
23908,6.60786629520531
23909,6.686544426308826
23910,5.977249153481678
23911,5.450582512246326
23912,5.668735512124256
23913,4.489278801308826
23914,1.143312462197498
23915,-3.069782249106213
23916,-5.860948554648205
23917,-5.19790648616676
23918,-1.2363433758151974
23919,5.148267753945545
23920,13.25306893192406
23921,21.751260765420156
23922,29.80718613468285
23923,37.33263016544457
23924,43.50790978275414
23925,47.31068611942406
23926,48.50063324771996
23927,46.833372124062734
23928,43.24088097416039
23929,39.31984902225609
23930,34.71622467838402
23931,29.139614113198476
23932,23.608541496621328
23933,18.545484550820547
23934,13.572311409341053
23935,8.306360252724842
23936,3.0945301135646854
23937,-0.8818149486911739
23938,-2.823495856894299
23939,-3.8799285808933224
23940,-6.497764579428479
23941,-10.258340827597424
23942,-13.526582709921643
23943,-16.190910331381602
23944,-18.267059318198008
23945,-20.27525900997047
23946,-22.39193915523414
23947,-22.347116462363047
23948,-19.220018378866953
23949,-16.993665687216563
23950,-17.06209181941871
23951,-17.331504813803477
23952,-14.851236335409924
23953,-9.77721213497047
23954,-7.696056357992932
23955,-10.580682746542736
23956,-12.673759452475354
23957,-11.591815940512463
23958,-9.761476508749768
23959,-8.033657066000744
23960,-7.133388511313244
23961,-6.7643165508640255
23962,-6.1539649883640255
23963,-6.426477424277111
23964,-6.868505469931408
23965,-6.45365714229469
23966,-6.971263877524182
23967,-8.408689490927502
23968,-9.856128684653088
23969,-10.902070991171643
23970,-9.423875800741955
23971,-6.574773780478283
23972,-3.4374236980808224
23973,2.3272991260158573
23974,9.301280983315662
23975,14.60633278690453
23976,17.396545418130117
23977,16.795015343056875
23978,13.916349418984607
23979,10.849571236001209
23980,6.739950188027576
23981,1.9832611163723026
23982,-1.3941764751804318
23983,-5.762958518637463
23984,-12.452268592490002
23985,-18.153333655966563
23986,-21.68240546382789
23987,-23.89183043636207
23988,-24.799251548422617
23989,-25.682830802573008
23990,-27.525329581869883
23991,-28.68309020198707
23992,-29.130601874960703
23993,-29.83489035762672
23994,-29.85205649532203
23995,-29.74977492488746
23996,-29.56357001460914
23997,-27.292394630087657
23998,-22.601509086264414
23999,-14.851474753989026
24000,-5.092763892782971
24001,3.1865596850978886
24002,9.167051323281482
24003,13.220405586587146
24004,14.859533317910389
24005,15.591001518593982
24006,15.40455818973656
24007,12.605285652505115
24008,10.017728813515857
24009,10.681009300576404
24010,13.1217002948391
24011,14.48736191593285
24012,13.79618645511742
24013,11.270618446694568
24014,10.147666939126209
24015,10.594463356362537
24016,7.502889641152576
24017,1.1230468829738651
24018,-4.400157920492932
24019,-7.34939574397926
24020,-8.02841185726051
24021,-8.367919913901135
24022,-9.735488883627697
24023,-11.912727347983166
24024,-13.255739204062268
24025,-11.908197394980236
24026,-8.978033057822033
24027,-6.5926551739109005
24028,-4.7997474590671505
24029,-2.078437797201916
24030,2.0497798999416386
24031,5.99131584964867
24032,8.382177360879139
24033,9.928798683510974
24034,12.279129036294178
24035,14.56842423282738
24036,15.508747108803943
24037,17.43040085636254
24038,21.77462578617211
24039,26.855087288247304
24040,31.52952195011254
24041,36.40351296268578
24042,41.42150879703637
24043,44.6160793384182
24044,43.00270081363793
24045,35.9939098437893
24046,27.27708817325707
24047,19.717073448525625
24048,11.78202629886742
24049,2.520418175088123
24050,-6.456518165243908
24051,-13.682746879233166
24052,-18.44277381099586
24053,-20.570421210898203
24054,-22.16281890071754
24055,-24.952793113364024
24056,-28.447532645834727
24057,-32.35926627315406
24058,-36.926650993002696
24059,-41.92867278255348
24060,-46.46816252864723
24061,-49.669170371664805
24062,-50.45690535701637
24063,-49.094104758871836
24064,-47.55225180782203
24065,-45.3964710155857
24066,-40.94781874812965
24067,-34.1042518535984
24068,-25.737428657187266
24069,-16.94121359981422
24070,-9.37881468929176
24071,-3.5649776379001583
24072,1.440858848916248
24073,6.196594246255115
24074,10.917997368203357
24075,15.592908867226795
24076,20.33433914981957
24077,25.183296211587148
24078,30.00984192691918
24079,34.25393105350609
24080,37.53242493473168
24081,39.40138817630883
24082,39.69798088871117
24083,39.05353546939965
24084,37.41512299381371
24085,35.10127068363305
24086,33.62307549320336
24087,32.27744103275414
24088,29.73065377079125
24089,26.88775063358422
24090,24.894571312295156
24091,24.578666694985586
24092,25.443649299966054
24093,24.502611168252187
24094,21.18906975589867
24095,17.635679252968984
24096,13.500785835610584
24097,7.564163215981678
24098,-0.27718543208961144
24099,-9.053373328818127
24100,-16.716146461142344
24101,-21.62137030757789
24102,-24.112606040610117
24103,-25.305652610434336
24104,-26.438140861166758
24105,-27.95042990840797
24106,-28.46159934200172
24107,-26.844882957114024
24108,-23.060941688193125
24109,-18.44110488094215
24110,-13.946437827719494
24111,-8.378887168539807
24112,-1.1846065441501583
24113,7.07325936161156
24114,14.886474617348865
24115,19.099330910073476
24116,19.337511070595937
24117,19.117212303506093
24118,19.73757744632836
24119,20.075893410073476
24120,19.958353050576406
24121,19.87824440799828
24122,19.648408897744375
24123,18.25938225589867
24124,16.023254402505117
24125,14.244413383828357
24126,11.80491448246117
24127,8.356904991494373
24128,5.190706261025623
24129,2.815818794594959
24130,1.0968208392726932
24131,-0.9445190349948849
24132,-4.057788840903088
24133,-6.935501090658947
24134,-7.817649833334729
24135,-7.037544242514416
24136,-7.052087775839611
24137,-9.023094169272229
24138,-11.166954032553479
24139,-11.392259589804455
24140,-9.366178504599377
24141,-6.490135184897229
24142,-4.141473762167736
24143,-1.9282340923679318
24144,1.4356136401760136
24145,4.289722450600818
24146,4.609918602334217
24147,3.547048576699451
24148,3.450012215005115
24149,4.740333565102771
24150,4.966831215249256
24151,2.42838860355492
24152,-0.8436679760349239
24153,-2.980375281943127
24154,-3.950977317465588
24155,-4.249715797079846
24156,-4.846000663412854
24157,-5.186939231528088
24158,-3.6028861919773068
24159,-0.8996963421237911
24160,0.7894992908107792
24161,0.6338119586574589
24162,-0.449085227621838
24163,-1.746082297934338
24164,-2.637052528036877
24165,-2.13398932613258
24166,-0.5439758221042599
24167,1.2939930041896854
24168,2.5681018909084354
24169,2.923583992348865
24170,2.8513431628810917
24171,2.453899391518787
24172,1.0088443835842167
24173,-1.8478870312107052
24174,-5.983972541464611
24175,-9.74359511531715
24176,-11.774206153525158
24177,-12.825155250204846
24178,-12.81347273982887
24179,-10.473394385947033
24180,-6.618165961874768
24181,-2.581977836264416
24182,1.5316963275539432
24183,4.842853554116443
24184,7.155990608559803
24185,9.286022194253162
24186,10.333633430825428
24187,9.611701973305896
24188,8.52284432254906
24189,8.586025246010974
24190,10.7260704120266
24191,14.041519173012928
24192,16.555881508218008
24193,17.10853577457543
24194,15.678262718545154
24195,14.484739311562732
24196,15.16184807621117
24197,15.730714805947498
24198,15.429115303384021
24199,15.112495430337146
24200,14.778471001015857
24201,14.145946510659412
24202,13.896322258340076
24203,14.571762092934803
24204,15.794610985146717
24205,16.980028160439687
24206,17.429685600625234
24207,17.056322105752187
24208,16.317462929116445
24209,14.97254372440453
24210,11.986827858315662
24211,7.712936409341053
24212,3.162956245766834
24213,-0.007057181967541126
24214,-0.10313986934547081
24215,1.483297355996326
24216,2.715444572793201
24217,2.92429924808617
24218,1.6385078509914432
24219,0.027513512002185436
24220,-1.368427268637463
24221,-3.4662723461521114
24222,-5.077266685141369
24223,-5.692148200644299
24224,-7.184886924399182
24225,-9.310626975668713
24226,-11.340045920981213
24227,-13.549947730673596
24228,-15.104675284994885
24229,-16.417169562948985
24230,-18.184566489828867
24231,-19.630575172079844
24232,-20.439290992392344
24233,-21.339559547079844
24234,-22.736930839194102
24235,-24.155044547690196
24236,-24.786615363730235
24237,-24.899148933066172
24238,-25.020265571249766
24239,-24.788045875204844
24240,-24.443054191244883
24241,-24.577999107016367
24242,-25.34284590877418
24243,-26.198053352011485
24244,-27.21514701045875
24245,-28.358602515829844
24246,-28.437757484091563
24247,-27.213954917563242
24248,-26.22332572139625
24249,-27.28977202571754
24250,-28.709793082846446
24251,-27.20441817439918
24252,-22.728109351767344
24253,-17.626190177573008
24254,-12.82277106441383
24255,-7.719659797323986
24256,-1.1114120403659786
24257,7.87577629886742
24258,18.027877815591054
24259,26.783323295937734
24260,33.215141304360586
24261,38.811779030190664
24262,44.75626946292992
24263,50.39391518436547
24264,54.754352577553945
24265,56.89153672062035
24266,55.94811440311547
24267,52.65197754703637
24268,49.11265374027367
24269,45.73998452030297
24270,41.70379639469262
24271,37.586784370766836
24272,33.497428902016836
24273,28.748369224892812
24274,22.692775734292226
24275,14.79730606876488
24276,6.349420555459217
24277,-1.9513606945407833
24278,-11.06491088069801
24279,-20.92852591670875
24280,-30.91206549800758
24281,-40.31791686214332
24282,-47.72486685909156
24283,-52.70638465083961
24284,-56.41784667171363
24285,-59.53135489620094
24286,-61.29374503291969
24287,-60.62307356990699
24288,-58.142566672934336
24289,-55.1773548046482
24290,-51.7593860546482
24291,-46.62861823238258
